ID1,ID2,X1,X2,Y
1698,1698,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Y93.E9__Y93.H9,1
1699,1699,CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O__CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@H](CC(=O)C2=C(N)C=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCN)NC(=O)CNC1=O)[C@H](C)CC(O)=O,K94.02__K94.12__K94.22__K94.32__N99.511__A02.9__A31.0,1
1700,1700,O=C1N(C=C(C=C1C1=CC=CC=C1C#N)C1=NC=CC=C1)C1=CC=CC=C1,G20,0
1701,1701,CCCC[C@H](NC(=O)[C@@H](CCCCNC(N)=O)NC(=O)[C@H](CC1=CC=C(O)C=C1)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J35.3__J35.1__J35.2__N28.81__N62__N85.2__J34.3,0
1702,1702,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1703,1703,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C96.A__C46.9__C96.22__C46.0__C46.2__C92.31__C92.32,1
1704,1704,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)CC1=CC=CC=C1)C(O)=O,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,0
1705,1705,CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1__CC(C)C1=NN=C(C)N1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,0
1706,1706,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1__CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O__CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O__N[C@@H](CCCNC(N)=N)C(O)=O__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
1707,1707,ClCCN(CCCl)P1(=O)NCCCO1__ClCCN(CCCl)P1(=O)NCCCO1__[H][C@@]12CC=C(C3=CC=CN=C3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
1708,1708,CCOC[C@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC(Cl)=C(Cl)C=C1)N2C,E66.8__E66.9__E66.1__O99.214__O99.215__O99.210__O99.211,1
1709,1709,ClC1=CC(Cl)=C(C=C1)C(=O)NS(=O)(=O)C1=CC=C(Br)S1,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C57.00__C57.01__C57.02__K65.1__K66.0__N99.4__N73.6__R88.0__Z49.32__Z49.02,0
1710,1710,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=CC=CC=N3)CC2)C2=CC=CC=C12,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,0
1711,1711,CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(NCC3=CC(I)=CC=C3)N=CN=C12__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,L40.0__L40.4__L40.8__L40.9__L40.1__L40.50,1
1712,1712,ClCCN(CCCl)P1(=O)NCCCO1__N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O__ClCCN(CCCl)P1(=O)NCCCO1,C96.20__C96.29__D47.09,0
1713,1713,ClC1=C(Cl)N=CC(=C1)N1C[C@@H]2CN[C@@H]2C1__CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,F90.2__F90.8__F90.9__F90.0__F90.1,1
1714,1714,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
1715,1715,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__ClCCN(CCCl)P1(=O)NCCCO1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
1716,1716,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C12)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,N91.0__N91.1__N91.2,0
1717,1717,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1__OC1N=C(C2=CC=CC=C2Cl)C2=C(NC1=O)C=CC(Cl)=C2__[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,R11.0__R11.11__R11.2__R11.10__R11.12__R11.14__R11.11__K91.0__O21.2__O21.8__H01.009__H02.209__H02.009__H02.109__H04.209__H05.409__H10.509,0
1718,1718,CN1N=NC2=C(N=CN2C1=O)C(N)=O,C57.00__C57.01__C57.02__C30.0__Z12.81__D14.0__C14.8__D37.09__Z86.003__Z85.818__H18.523__H18.521__H18.522__H18.529,0
1719,1719,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,C25.3,0
1720,1720,C\\C(\\C=C\\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(=O)NC1=CC=C(O)C=C1,K14.1,1
1721,1721,[H][C@@]1(O)[C@]([H])(O)[C@]([H])(O[C@@]1([H])N1C=NC2=C(NCC(C3=CC=CC=C3)C3=CC=CC=C3)N=C(N=C12)C(=O)NCCN=C(O)NC1CCN(CC1)C1=CC=CC=N1)C(O)=NCC__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,J44.9__J44.1__J44.0,0
1722,1722,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,M06.9__M05.9__M06.08__M06.00__M06.011__M06.012__M06.019,0
1723,1723,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C__[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O__[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O__COC(=O)\\C=C\\C(O)=O__[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,M32.9__M32.0__M32.11__M32.12__M32.13__M32.14__M32.8,0
1724,1724,CC1=CC(C)=C(C=C1)C(=O)OCC1=CC=C(C=C1)[C@@H](CN)C(=O)NC1=CC=C2C=NC=CC2=C1,I15.0__I97.3__K76.6__P29.2__G93.2__H40.053__I10,0
1725,1725,CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(O)=CC(NC(=O)\\C(C)=C\\C=C/[C@H](OC)[C@@H](OC(N)=O)\\C(C)=C\\[C@H](C)[C@H]1O)=C2O,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
1726,1726,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
1727,1727,ONC(=O)\\C=C\\C1=CC=CC(=C1)S(=O)(=O)NC1=CC=CC=C1,C90.01__C90.02__C90.00,0
1728,1728,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__N[C@@H](CCCNC(N)=N)C(O)=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
1729,1729,ClCCN(CCCl)P1(=O)NCCCO1,C90.01__C90.02__C90.00,1
1730,1730,CC(OC(=O)C1=CC=C(CC2=C(O)C3=CC=CC=C3OC2=O)C=C1)(C(F)(F)F)C(F)(F)F,I48.0__I48.21__I48.91__I48.11__I48.19__I48.20,1
1731,1731,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1732,1732,NC1=CC=CC=C1NC(=O)C1=CC=C(CNC2=NC=CC(=N2)C2=CC=CN=C2)C=C1,C91.11__C91.12__C91.10,0
1733,1733,O=C(NCCCCC1CCN(CC1)C(=O)C1=CC=CC=C1)\\C=C\\C1=CC=CN=C1,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,0
1734,1734,C\\C=C1/NC(=O)[C@H]2CSSCC\\C=C\\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@@H](NC1=O)C(C)C__ClCCN(CCCl)P1(=O)NCCCO1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,C90.01__C90.02__C90.00,1
1735,1735,[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H]__[H][N]([H])([H])[Pt](Cl)(Cl)[N]([H])([H])[H],C44.520__C44.92__C44.02__C44.321__C44.521__C44.82__C44.42,1
1736,1736,CCC1=C(N(N=C1C(O)=NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Br)C=C1__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Y36.881S__Y36.891S__Y36.880S__Y36.881A__Y36.881D__Y36.890S__Y36.891A,0
1737,1737,ClCCN(CCCl)P1(=O)NCCCO1,M08.1__M45.6__M45.2__M45.3__M45.4__M45.5__M45.7,0
1738,1738,N[C@@H](CCCNC(N)=N)C(O)=O__CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1__NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,B18.2__B18.0__B18.1__B18.8__B18.9__K71.3__K71.4,0
1739,1739,CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12__CSCC[C@H](N)C(O)=O,C71.7__C71.9__C79.31__D33.0__D33.1__D33.2__D49.6,1
1740,1740,ClCCN(CCCl)P1(=O)NCCCO1__ClCCN(CCCl)P1(=O)NCCCO1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S,1
1741,1741,[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,D46.9__D46.C__D46.Z__C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01,0
1742,1742,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__ClCCN(CCCl)P1(=O)NCCCO1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1743,1743,CC(C)C[C@H](NC(=O)[C@@H](CC1=CC=C(NC(N)=O)C=C1)NC(=O)[C@H](CC1=CC=C(NC(=O)[C@@H]2CC(=O)NC(=O)N2)C=C1)NC(=O)[C@H](CO)NC(=O)[C@@H](CC1=CC=CN=C1)NC(=O)[C@@H](CC1=CC=C(Cl)C=C1)NC(=O)[C@@H](CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N97.9__N97.0__N97.1__N97.2__N97.8__Z31.81,0
1744,1744,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
1745,1745,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CNC(=O)C1=C(SC2=CC=C3C(NN=C3\\C=C\\C3=CC=CC=N3)=C2)C=CC=C1__N[C@@H](CCCNC(N)=N)C(O)=O__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,0
1746,1746,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__N[C@@H](CCCNC(N)=N)C(O)=O__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4,0
1747,1747,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,G20,1
1748,1748,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__CNC(=O)C1=C(SC2=CC=C3C(NN=C3\\C=C\\C3=CC=CC=N3)=C2)C=CC=C1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1749,1749,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,D69.0__L50.0__B44.81__J30.89__J30.9__L20.84__H10.45,1
1750,1750,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1751,1751,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@](CC)([C@@]13[H])[C@@]([H])(OC(C)=O)[C@]2(O)C(=O)OC)[C@]1(C[C@@]2([H])CN(CC(CC)=C2)CC2=C1NC1=CC=CC=C21)C(=O)OC,A36.1__B87.3,1
1752,1752,COCCOC1=CC2=C(C=C1OCCOC)C(NC1=CC(=CC=C1)C#C)=NC=N2,C78.00__C78.01__C78.02__D14.30__D14.31__D14.32__C34.2,1
1753,1753,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C57.00__C57.01__C57.02__C48.2__C48.1__C78.6__C48.8__H18.523__H18.521__H18.522__H18.529,1
1754,1754,ClCCN(CCCl)P1(=O)NCCCO1__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1__[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,1
1755,1755,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1,G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4__C43.0__C43.31__D03.9__C43.51__C43.9__D03.0__C43.4,0
1756,1756,[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\\C=C(C)\\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\\C=C\\C=C\\C=C(C)\\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](OCCO)[C@@H](C1)OC,C95.91__C95.92__Z80.6__Z85.6__C90.11__C90.12__C91.01__S33.110S__S33.111S__S33.120S__S33.121S__S33.130S__S33.131S__S33.140S__D47.Z1,1
1757,1757,CN(C1=CC2=NN(C)C(C)=C2C=C1)C1=CC=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=N1__CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O,C05.2__C10.0__C16.0__C16.4__C17.0__C17.1__C17.2__C30.0__Z12.81__D14.0__C14.8__D37.09__Z86.003__Z85.818,0
1758,1758,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,A36.1__B87.3,1
1759,1759,CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=CC=CC=N3)CC2)C2=CC=CC=C12__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C79.81__D24.1__D24.2__D24.9__D49.3__C44.501__D48.60,0
1760,1760,COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O__[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C__COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(C=CC=C2F)C(F)(F)F)C(=O)N(C[C@H](NCCCC(O)=O)C2=CC=CC=C2)C1=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,N80.8__N80.9__N80.0__N80.1__N80.5__N80.2__N80.3,1
1761,1761,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1__CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,O88.22__O88.23__O88.211__O88.212__O88.213__O88.219__E78.01__E78.00__Z83.42,0
1762,1762,[Na+].[Na+].[O-]P([O-])(F)=O__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G31.84__G30.8__G30.9__G30.0__G30.1,1
1763,1763,CC1=CC(CN2N=NC3=C(N=C(N)N=C23)C2=CC=CO2)=CC=C1N__CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,G20,1
1764,1764,ClCCN(CCCl)P1(=O)NCCCO1__ClCCN(CCCl)P1(=O)NCCCO1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F__CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2,C96.20__C96.29__D47.09,1
1765,1765,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C,N32.81__N39.492__R32__R39.81__N39.498__L24.A2,0
1766,1766,CC1=NC(NC2=NC=C(S2)C(=O)NC2=C(C)C=CC=C2Cl)=CC(=N1)N1CCN(CCO)CC1__[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1,C61__D29.1__D40.0__Z15.03__Z80.42__Z85.46__Z12.5,1
1767,1767,COC1=CC=C(C=C1)S(=O)(=O)NC1=C(NC2=CC=C(O)C=C2)N=CC=C1__C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F__COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(=O)CO)C(O)=C1C2=O__ClCCN(CCCl)P1(=O)NCCCO1__CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O__ClCCN(CCCl)P1(=O)NCCCO1__NC1=NC(=S)C2=C(N1)N=CN2,G47.13__J01.41__K11.22__K12.0__N96__F33.8__G03.2__R63.31__R63.32__G47.33__Z68.51__Z68.54__Z68.52__Z68.53__C91.01__C91.02__C91.00__D46.4__D46.1__D46.A__D46.0__D46.20__D46.21__D46.22,0
